id_play,game_id,game_play_number,drive_id,half,period,clock_minutes,clock_seconds,time_secs_rem,pos_team,pos_team_id,def_pos_team,def_pos_team_id,play_type,play_text,pass,pass_attempt,completion,rush,yards_gained,down,distance,yards_to_goal,epa,def_epa,wpa,ep_before,ep_after,wp_before,wp_after,sack,int,penalty_detail,yds_penalty,firstd_by_penalty,firstd_by_yards,success,turnover,turnover_downs,score_pts,scoring_play,defense_score_play,change_of_poss,off_timeout,off_timeouts_rem_before,def_timeout,def_timeouts_rem_before
546214,401673467,89,37202,2,3,4,52,1192,Ohio,179,Miami (OH),138,Pass Reception,Parker Navarro pass complete to Chase Hendricks for 9 yds to the M-OH 29,1,1,1,0,9,2,30,38,-0.245550266,0.245550266,-5.6e-06,3.577235182,3.331684915,0.9928073,0.9928018,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
546215,401673467,90,37202,2,3,4,15,1155,Ohio,179,Miami (OH),138,Sack,Parker Navarro sacked by Ty Wise for a loss of 6 yards to the M-OH 35,1,0,0,0,-6,3,21,29,-1.647880519,1.647880519,-0.0028762,3.331684915,1.683804396,0.9928018,0.9899256,1,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
546216,401673467,91,37202,2,3,3,35,1115,Ohio,179,Miami (OH),138,Field Goal Good,Gianni Spetic 53 Yd Field Goal ,0,0,0,0,53,4,27,36,2.491629562,-2.491629562,0.0077631,0.508370438,3.0,0.9899256,0.9976888,0,0,,,0,0,1,0,0,3,1,0,0,0,3,0,3
546217,401673467,92,37203,2,3,3,35,1115,Miami (OH),138,Ohio,179,Kickoff,Gianni Spetic kickoff for 65 yds for a touchback,0,0,0,0,0,1,10,65,0.004788786,-0.004788786,-1.72e-05,-0.675354604,-0.670565819,0.0023112,0.002294,0,0,,,0,0,0,0,0,0,0,0,1,0,3,0,3
546218,401673467,93,37203,2,3,3,27,1107,Miami (OH),138,Ohio,179,Rush,Keyon Mozee run for no gain to the M-OH 25,0,0,0,1,0,1,10,75,-0.891651686,0.891651686,-0.0005044,-0.670565819,-1.562217505,0.002294,0.0017896,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
546219,401673467,94,37203,2,3,3,6,1086,Miami (OH),138,Ohio,179,Pass Reception,Brett Gabbert pass complete to Keyon Mozee for 2 yds to the M-OH 27,1,1,1,0,2,2,10,75,-0.678085734,0.678085734,-0.0003264,-1.562217505,-2.240303239,0.0017896,0.0014632,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
546220,401673467,95,37203,2,3,2,40,1060,Miami (OH),138,Ohio,179,Pass Incompletion,Brett Gabbert pass incomplete,1,1,0,0,0,3,8,73,-1.129494113,1.129494113,-0.0003765,-2.240303239,-3.369797352,0.0014632,0.0010867,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
546221,401673467,96,37203,2,3,2,27,1047,Miami (OH),138,Ohio,179,Punt,"Alec Bevelhimer punt for 49 yds , Coleman Owen returns for a loss of 6 yards to the OHIO 18",0,0,0,0,-6,4,8,73,1.13348873,-1.13348873,0.0041448,-3.369797352,-2.236308623,0.0010867,0.0052315,0,0,,,0,0,0,0,0,0,0,0,1,0,3,0,3
546222,401673467,97,37204,2,3,2,21,1041,Ohio,179,Miami (OH),138,Rush,Anthony Tyus III run for 7 yds to the OHIO 25,0,0,0,1,7,1,10,82,0.576986528,-0.576986528,0.0005226,2.236308623,2.813295151,0.9947685,0.9952912,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
546223,401673467,98,37204,2,3,1,42,1002,Ohio,179,Miami (OH),138,Rush,Parker Navarro run for 11 yds to the OHIO 36 for a 1ST down,0,0,0,1,11,2,3,75,0.682664127,-0.682664127,0.0005062,2.813295151,3.495959277,0.9952912,0.9957973,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
546224,401673467,99,37204,2,3,1,8,968,Ohio,179,Miami (OH),138,Pass Incompletion,Parker Navarro pass incomplete to Chase Hendricks,1,1,0,0,0,1,10,64,-0.686418918,0.686418918,-0.0002986,3.495959277,2.809540359,0.9957973,0.9954987,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
546225,401673467,100,37204,2,3,1,4,964,Ohio,179,Miami (OH),138,Pass Incompletion,Parker Navarro pass incomplete to Coleman Owen,1,1,0,0,0,2,10,64,-0.933339393,0.933339393,-0.0004559,2.809540359,1.876200967,0.9954987,0.9950428,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
546226,401673467,101,37204,2,3,0,58,958,Ohio,179,Miami (OH),138,Pass Incompletion,Parker Navarro pass incomplete,1,1,0,0,0,3,10,64,-1.458262607,1.458262607,-0.0008807,1.876200967,0.41793836,0.9950428,0.994162,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
546227,401673467,102,37204,2,3,0,50,950,Ohio,179,Miami (OH),138,Punt,"Jack Wilson punt for 37 yds, fair catch by Cade McDonald at the M-OH 27",0,0,0,0,0,4,10,64,-0.030977511,0.030977511,0.0038295,0.41793836,0.386960849,0.994162,0.9979915,0,0,,,0,0,0,0,0,0,0,0,1,0,3,0,3
546228,401673467,103,37205,2,3,0,43,943,Miami (OH),138,Ohio,179,Rush,Keyon Mozee run for 8 yds to the M-OH 35,0,0,0,1,8,1,10,73,1.072836544,-1.072836544,0.0005239,-0.386960849,0.685875696,0.0020085,0.0025323,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
546229,401673467,104,37205,2,3,0,10,910,Miami (OH),138,Ohio,179,Pass Reception,Brett Gabbert pass complete to Jack Coldiron for 14 yds to the M-OH 49 for a 1ST down,1,1,1,0,14,2,2,65,0.9383836,-0.9383836,0.0006586,0.685875696,1.624259296,0.0025323,0.003191,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
546230,401673467,105,37205,2,3,0,0,900,Miami (OH),138,Ohio,179,Sack,Brett Gabbert sacked by Shay Taylor for a loss of 1 yard to the M-OH 48,1,0,0,0,-1,1,10,51,-1.071750279,1.071750279,-0.000802,1.624259296,0.552509018,0.003191,0.002389,1,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
546231,401673467,105,37205,2,3,0,0,900,Miami (OH),138,Ohio,179,End Period,End of 3rd Quarter,0,0,0,0,-1,0,10,51,,,,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
546232,401673467,106,37205,2,4,14,54,894,Miami (OH),138,Ohio,179,Pass Reception,Brett Gabbert pass complete to Cade McDonald for 14 yds to the OHIO 38 for a 1ST down,1,1,1,0,14,2,11,52,2.11557267,-2.11557267,0.0016341,0.554957332,2.670530002,0.002389,0.0040231,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
546233,401673467,107,37205,2,4,14,31,871,Miami (OH),138,Ohio,179,Pass Reception,Brett Gabbert pass complete to Javon Tracy for 8 yds to the OHIO 30,1,1,1,0,8,1,10,38,0.775180842,-0.775180842,0.0007251,2.670530002,3.445710843,0.0040231,0.0047482,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,3
546234,401673467,108,37205,2,4,14,6,846,Miami (OH),138,Ohio,179,Pass Incompletion,Brett Gabbert pass incomplete,1,1,0,0,0,2,2,30,-1.020599332,1.020599332,-0.001116,3.445710843,2.425111512,0.0047482,0.0036322,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
546235,401673467,108,37205,2,4,14,6,846,Miami (OH),138,Ohio,179,Timeout,"Timeout Ohio, clock 14:06",0,0,0,0,0,3,2,30,5.04797393192646e-05,-5.05e-05,0.0004881,2.425111512,2.425161991,0.0036322,0.0041203,0,0,,,0,0,0,0,0,0,0,0,0,0,3,1,3
546236,401673467,109,37205,2,4,14,1,841,Miami (OH),138,Ohio,179,Pass Incompletion,Brett Gabbert pass incomplete,1,1,0,0,0,3,2,30,-2.314061441,2.314061441,-0.0018892,2.425161991,0.111100551,0.0041203,0.0022311,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,2
546237,401673467,109,37205,2,4,14,1,841,Miami (OH),138,Ohio,179,Timeout,"Timeout Miami (OH), clock 14:01",0,0,0,0,0,4,2,30,0.003671721,-0.003671721,-0.0003851,0.111100551,0.114772272,0.0022311,0.0018461,0,0,,,0,0,0,0,0,0,0,0,0,1,3,0,2
546238,401673467,110,37205,2,4,13,52,832,Miami (OH),138,Ohio,179,Pass Reception,Brett Gabbert pass complete to Javon Tracy for 3 yds to the OHIO 27 for a 1ST down,1,1,1,0,3,4,2,30,3.2957363,-3.2957363,0.0024123,0.114772272,3.410508572,0.0018461,0.0042583,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546239,401673467,111,37205,2,4,13,28,808,Miami (OH),138,Ohio,179,Pass Incompletion,Brett Gabbert pass incomplete,1,1,0,0,0,1,10,27,-0.755703328,0.755703328,-0.0008243,3.410508572,2.654805245,0.0042583,0.003434,0,0,,,0,1,0,0,0,0,0,0,0,0,2,0,2
546240,401673467,112,37205,2,4,13,19,799,Miami (OH),138,Ohio,179,Pass Reception,Brett Gabbert pass complete to Javon Tracy for 9 yds to the OHIO 18,1,1,1,0,9,2,10,27,0.860344666,-0.860344666,0.0007378,2.654805245,3.515149911,0.003434,0.0041718,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546241,401673467,113,37205,2,4,12,59,779,Miami (OH),138,Ohio,179,Rush,Keyon Mozee run for 4 yds to the OHIO 14 for a 1ST down,0,0,0,1,4,3,1,18,0.582090037,-0.582090037,0.0003891,3.515149911,4.097239949,0.0041718,0.004561,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546242,401673467,114,37205,2,4,12,22,742,Miami (OH),138,Ohio,179,Interception Return,"Brett Gabbert pass intercepted, touchback. Tank Pearson return for no gain",1,1,0,0,0,1,10,14,-6.412142248,6.412142248,-0.0011599,4.097239949,-2.3149023,0.004561,0.003401,0,1,,,0,1,0,1,0,0,0,0,1,0,2,0,2
546243,401673467,115,37206,2,4,12,15,735,Ohio,179,Miami (OH),138,Rush,Anthony Tyus III run for 9 yds to the OHIO 29,0,0,0,1,9,1,10,80,1.265422911,-1.265422911,0.0007275,2.3149023,3.580325211,0.996599,0.9973264,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546244,401673467,116,37206,2,4,11,36,696,Ohio,179,Miami (OH),138,Rush,Anthony Tyus III run for 5 yds to the OHIO 34 for a 1ST down,0,0,0,1,5,2,1,71,-0.407750031,0.407750031,0.0001583,3.580325211,3.17257518,0.9973264,0.9974847,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546245,401673467,117,37206,2,4,10,53,653,Ohio,179,Miami (OH),138,Rush,Coleman Owen run for 4 yds to the OHIO 38,0,0,0,1,4,1,10,66,-0.168039583,0.168039583,0.0002483,3.17257518,3.004535597,0.9974847,0.997733,0,0,,,0,1,0,0,0,0,0,0,0,0,2,0,2
546246,401673467,118,37206,2,4,10,9,609,Ohio,179,Miami (OH),138,Rush,Anthony Tyus III run for 5 yds to the OHIO 43,0,0,0,1,5,2,6,62,0.445096924,-0.445096924,0.0003866,3.004535597,3.449632521,0.997733,0.9981196,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546247,401673467,119,37206,2,4,9,28,568,Ohio,179,Miami (OH),138,Rush,Anthony Tyus III run for 6 yds to the OHIO 49 for a 1ST down,0,0,0,1,6,3,1,57,0.338908975,-0.338908975,0.0003163,3.449632521,3.788541495,0.9981196,0.9984359,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546248,401673467,120,37206,2,4,8,49,529,Ohio,179,Miami (OH),138,Pass Reception,Parker Navarro pass complete to Max Rodarte for 20 yds to the M-OH 31 for a 1ST down,1,1,1,0,20,1,10,51,0.745692081,-0.745692081,0.0003434,3.788541495,4.534233577,0.9984359,0.9987792,0,0,,,0,1,1,0,0,0,0,0,0,0,2,0,2
546249,401673467,121,37206,2,4,8,12,492,Ohio,179,Miami (OH),138,Rush,Parker Navarro run for 7 yds to the M-OH 24,0,0,0,1,7,1,10,31,0.118151544,-0.118151544,0.0002505,4.534233577,4.65238512,0.9987792,0.9990297,0,0,,,0,1,1,0,0,0,0,0,0,0,2,0,2
546250,401673467,122,37206,2,4,7,27,447,Ohio,179,Miami (OH),138,Rush,Anthony Tyus III run for 3 yds to the M-OH 21 for a 1ST down,0,0,0,1,3,2,3,24,0.027932636,-0.027932636,0.0002049,4.65238512,4.680317756,0.9990297,0.9992345,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546251,401673467,123,37206,2,4,6,45,405,Ohio,179,Miami (OH),138,Rushing Touchdown,Anthony Tyus III 21 Yd Run (Gianni Spetic Kick),0,0,0,1,21,1,10,21,2.319682244,-2.319682244,0.0007195,4.680317756,7.0,0.9992345,0.999954,0,0,,,0,1,1,0,0,7,1,0,0,0,2,0,2
546252,401673467,124,37207,2,4,6,45,405,Miami (OH),138,Ohio,179,Kickoff,Gianni Spetic kickoff for 61 yds fair catch by Kevin Davis at the M-OH 4,0,0,0,0,0,1,10,65,0.008213034,-0.008213034,-2.6e-06,-0.558473928,-0.550260894,4.6e-05,4.34e-05,0,0,,,0,0,0,0,0,0,0,0,1,0,2,0,2
546253,401673467,125,37207,2,4,6,37,397,Miami (OH),138,Ohio,179,Rush,Jordan Brunson run for 7 yds to the M-OH 32,0,0,0,1,7,1,10,75,0.49191627,-0.49191627,-5.2e-06,-0.550260894,-0.058344624,4.34e-05,3.82e-05,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546254,401673467,126,37207,2,4,6,5,365,Miami (OH),138,Ohio,179,Rush,Jordan Brunson run for 4 yds to the M-OH 36 for a 1ST down,0,0,0,1,4,2,3,68,0.2743379,-0.2743379,-6.9e-06,-0.058344624,0.215993276,3.82e-05,3.13e-05,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546255,401673467,127,37207,2,4,5,35,335,Miami (OH),138,Ohio,179,Rush,Jordan Brunson run for 9 yds to the M-OH 45,0,0,0,1,9,1,10,64,1.216021227,-1.216021227,0.0,0.215993276,1.432014503,3.13e-05,3.13e-05,0,0,,,0,1,1,0,0,0,0,0,0,0,2,0,2
546256,401673467,128,37207,2,4,5,1,301,Miami (OH),138,Ohio,179,Rush,Kevin Davis run for no gain to the M-OH 45,0,0,0,1,0,2,1,55,-0.85721242,0.85721242,-1.54e-05,1.432014503,0.574802082,3.13e-05,1.59e-05,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,2
546257,401673467,129,37207,2,4,4,26,266,Miami (OH),138,Ohio,179,Rush,Kevin Davis run for 6 yds to the OHIO 49 for a 1ST down,0,0,0,1,6,3,1,55,0.541956074,-0.541956074,-4.5e-06,0.574802082,1.116758157,1.59e-05,1.14e-05,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546258,401673467,130,37207,2,4,3,51,231,Miami (OH),138,Ohio,179,Rush,Nate Milanowski run for 2 yds to the OHIO 47,0,0,0,1,2,1,10,49,-0.411130713,0.411130713,-5.3e-06,1.116758157,0.705627444,1.14e-05,6.2e-06,0,0,,,0,1,0,0,0,0,0,0,0,0,2,0,2
546259,401673467,131,37207,2,4,3,20,200,Miami (OH),138,Ohio,179,Rush,Henry Hesson run for 1 yd to the OHIO 46,0,0,0,1,1,2,8,47,-0.602339635,0.602339635,-3.4e-06,0.705627444,0.103287809,6.2e-06,2.8e-06,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,2
546260,401673467,132,37207,2,4,2,43,163,Miami (OH),138,Ohio,179,Rush,Henry Hesson run for 3 yds to the OHIO 43,0,0,0,1,3,3,7,46,-0.727334933,0.727334933,-1.4e-06,0.103287809,-0.624047124,2.8e-06,1.4e-06,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,2
546261,401673467,133,37207,2,4,2,3,123,Miami (OH),138,Ohio,179,Rush,Jordan Brunson run for a loss of 3 yards to the OHIO 46,0,0,0,1,-3,4,4,43,-1.511810791,1.511810791,8.38e-05,-0.624047124,-2.135857915,1.4e-06,8.52e-05,0,0,,,0,0,0,1,1,0,0,0,1,0,2,0,2
546262,401673467,134,37208,2,4,1,58,118,Ohio,179,Miami (OH),138,Rush,Nolan McCormick run for 9 yds to the M-OH 45,0,0,0,1,9,1,10,54,0.664227397,-0.664227397,-1.09e-05,2.135857915,2.800085312,0.9999148,0.9999038,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546263,401673467,135,37208,2,4,1,53,113,Ohio,179,Miami (OH),138,Rush,Nolan McCormick run for 5 yds to the M-OH 40 for a 1ST down,0,0,0,1,5,2,1,45,-0.382018681,0.382018681,-0.0012517,2.800085312,2.418066631,0.9999038,0.9986521,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,2
546264,401673467,136,37208,2,4,1,6,66,Ohio,179,Miami (OH),138,Rush,TEAM run for no gain to the M-OH 40,0,0,0,1,0,1,10,40,-0.509995179,0.509995179,0.0008241,2.418066631,1.908071452,0.9986521,0.9994763,0,0,,,0,1,0,0,0,0,0,0,0,0,2,0,2
546265,401673467,137,37208,2,4,0,24,24,Ohio,179,Miami (OH),138,Rush,TEAM run for a loss of 1 yard to the M-OH 41,0,0,0,1,-1,2,10,40,-1.908071452,1.908071452,,1.908071452,0.805499404,0.9994763,,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,2
546266,401673467,137,37208,2,4,0,0,0,Ohio,179,Miami (OH),138,End of Game,End of 4th Quarter,0,0,0,0,-1,0,10,40,,,,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,2
546267,401673468,1,37209,1,1,15,0,1800,UNLV,259,Boise State,23,Kickoff Return (Offense),"Jonah Dalmas kickoff for 61 yds , Jacob De Jesus return for 19 yds to the UNLV 23",0,0,0,0,19,1,10,65,-0.183516617,0.183516617,-0.0051753,0.833168111,0.649651494,0.4903198,0.4851445,0,0,,,0,0,1,0,0,0,0,0,1,0,3,0,3
546268,401673468,2,37209,1,1,14,53,1793,UNLV,259,Boise State,23,Rush,Hajj-Malik Williams run for 14 yds to the UNLV 37 for a 1ST down,0,0,0,1,14,1,10,77,1.275441269,-1.275441269,0.0582223,0.649651494,1.925092764,0.4851445,0.5433668,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
546269,401673468,3,37209,1,1,14,26,1766,UNLV,259,Boise State,23,Pass Reception,Hajj-Malik Williams pass complete to Jacob De Jesus for 10 yds to the UNLV 47 for a 1ST down,1,1,1,0,10,1,10,63,0.807556915,-0.807556915,0.0378164,1.925092764,2.732649679,0.5433668,0.5811831,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,3
546270,401673468,4,37209,1,1,14,2,1742,UNLV,259,Boise State,23,Rush,Jai'Den Thomas run for 4 yds to the BOIS 49,0,0,0,1,4,1,10,53,-0.153369763,0.153369763,0.0011721,2.732649679,2.579279916,0.5811831,0.5823553,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
546271,401673468,5,37209,1,1,13,36,1716,UNLV,259,Boise State,23,Pass Reception,Hajj-Malik Williams pass complete to Ricky White III for 4 yds to the BOIS 45,1,1,1,0,4,2,6,49,0.017387166,-0.017387166,0.0058847,2.579279916,2.596667082,0.5823553,0.58824,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
546272,401673468,5,37209,1,1,13,14,1694,UNLV,259,Boise State,23,Penalty,"UNLV Penalty, False Start (-5 Yards) to the 50 yard line",0,0,0,0,-5,3,2,45,-1.518505286,1.518505286,-0.0453542,2.596667082,1.078161795,0.58824,0.5428859,0,0,False Start,-5,0,0,0,0,0,0,0,0,0,0,3,0,3
546273,401673468,6,37209,1,1,12,59,1679,UNLV,259,Boise State,23,Sack,Hajj-Malik Williams sacked by Rodney Robinson and Andrew Simpson for a loss of 16 yards to the UNLV 34,1,0,0,0,-16,3,7,50,-3.582522559,3.582522559,-0.1371549,1.335024466,-2.247498093,0.5428859,0.405731,1,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
546274,401673468,7,37209,1,1,12,27,1647,UNLV,259,Boise State,23,Punt,"Marshall Nichols punt for 43 yds , Cooper Jones returns for no gain to the BOIS 23",0,0,0,0,0,4,23,66,1.518443559,-1.518443559,0.0698248,-2.247498093,-0.729054534,0.405731,0.4755557,0,0,,,0,0,0,0,0,0,0,0,1,0,3,0,3
546275,401673468,7,37209,1,1,12,25,1645,Boise State,23,UNLV,259,Timeout,"Timeout Boise State, clock 12:25",0,0,0,0,0,1,10,77,0.001066092,-0.001066092,-0.061685,0.729054534,0.730120625,0.5244443,0.4627592,0,0,,,0,0,0,0,0,0,0,0,0,1,3,0,3
546276,401673468,8,37210,1,1,12,23,1643,Boise State,23,UNLV,259,Rush,Ashton Jeanty run for 18 yds to the BOIS 41 for a 1ST down,0,0,0,1,18,1,10,77,1.604105602,-1.604105602,0.0660143,0.730120625,2.334226227,0.4627592,0.5287735,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,3
546277,401673468,9,37210,1,1,11,40,1600,Boise State,23,UNLV,259,Pass Reception,Maddux Madsen pass complete to Cameron Camper for 7 yds to the BOIS 48,1,1,1,0,7,1,10,59,0.55531182,-0.55531182,0.0207745,2.334226227,2.889538047,0.5287735,0.549548,0,0,,,0,1,1,0,0,0,0,0,0,0,2,0,3
546278,401673468,10,37210,1,1,11,5,1565,Boise State,23,UNLV,259,Rush,Ashton Jeanty run for 2 yds to the 50 yard line,0,0,0,1,2,2,3,52,-0.080930368,0.080930368,-0.0063499,2.889538047,2.808607679,0.549548,0.5431981,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,3
546279,401673468,11,37210,1,1,10,25,1525,Boise State,23,UNLV,259,Rush,Maddux Madsen run for 2 yds to the UNLV 48 for a 1ST down,0,0,0,1,2,3,1,50,0.379950963,-0.379950963,0.0107092,2.808607679,3.188558642,0.5431981,0.5539072,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,3
546280,401673468,12,37210,1,1,9,50,1490,Boise State,23,UNLV,259,Pass Reception,Maddux Madsen pass complete to Prince Strachan for 5 yds to the UNLV 43,1,1,1,0,5,1,10,48,0.026410517,-0.026410517,-0.0028153,3.188558642,3.21496916,0.5539072,0.5510919,0,0,,,0,1,1,0,0,0,0,0,0,0,2,0,3
546281,401673468,13,37210,1,1,9,14,1454,Boise State,23,UNLV,259,Rush,Ashton Jeanty run for a loss of 2 yards to the UNLV 45,0,0,0,1,-2,2,5,43,-1.357608262,1.357608262,-0.0560108,3.21496916,1.857360898,0.5510919,0.4950811,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,3
546282,401673468,14,37210,1,1,8,31,1411,Boise State,23,UNLV,259,Pass Incompletion,Maddux Madsen pass incomplete,1,1,0,0,0,3,7,45,-1.909447031,1.909447031,-0.0757912,1.857360898,-0.052086134,0.4950811,0.4192899,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,3
546283,401673468,15,37210,1,1,8,25,1405,Boise State,23,UNLV,259,Punt,"James Ferguson-Reynolds punt for 36 yds, fair catch by Jacob De Jesus at the UNLV 9",0,0,0,0,0,4,7,45,0.513091881,-0.513091881,0.0515232,-0.052086134,0.461005747,0.4192899,0.470813,0,0,,,0,0,0,0,0,0,0,0,1,0,2,0,3
546284,401673468,15,37210,1,1,8,19,1399,UNLV,259,Boise State,23,Timeout,"Timeout Boise State, clock 08:19",0,0,0,0,0,1,10,91,0.000551583,-0.000551583,0.0642302,-0.461005747,-0.460454164,0.529187,0.5934171,0,0,,,0,0,0,0,0,0,0,0,0,0,3,1,2
546285,401673468,16,37211,1,1,8,18,1398,UNLV,259,Boise State,23,Fumble Recovery (Own),"Hajj-Malik Williams run for a loss of 1 yard to the UNLV 8 Hajj-Malik Williams fumbled, recovered by UNLV return for 0 yds",0,0,0,1,-1,1,10,91,-1.035466787,1.035466787,-0.0411756,-0.460454164,-1.495920951,0.5934171,0.5522415,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,1
546286,401673468,17,37211,1,1,7,35,1355,UNLV,259,Boise State,23,Fumble Recovery (Own),"Jacob De Jesus run for 9 yds to the UNLV 17 fumbled, recovered by UNLV Ricky White III R. White III return for 0 yds",0,0,0,1,9,2,11,92,1.108933615,-1.108933615,0.0465698,-1.495920951,-0.386987336,0.5522415,0.5988113,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,1
546287,401673468,18,37211,1,1,6,40,1300,UNLV,259,Boise State,23,Rush,Jai'Den Thomas run for a loss of 2 yards to the UNLV 15,0,0,0,1,-2,3,2,83,-1.869795225,1.869795225,-0.0737231,-0.386987336,-2.256782561,0.5988113,0.5250881,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,1
546288,401673468,19,37211,1,1,6,24,1284,UNLV,259,Boise State,23,Punt,"Marshall Nichols punt for 46 yds , Cooper Jones returns for 6 yds to the BOIS 45",0,0,0,0,6,4,4,85,-0.514170846,0.514170846,0.0024297,-2.256782561,-2.770953407,0.5250881,0.5275178,0,0,,,0,0,0,0,0,0,0,0,1,0,3,0,1
546289,401673468,20,37212,1,1,6,24,1284,Boise State,23,UNLV,259,Pass Reception,Maddux Madsen pass complete to Matt Lauter for 40 yds to the UNLV 15 for a 1ST down,1,1,1,0,40,1,10,55,2.033798301,-2.033798301,0.0809206,2.770953407,4.804751708,0.4724822,0.5534028,0,0,,,0,0,1,0,0,0,0,0,0,0,1,0,3
546290,401673468,20,37212,1,1,5,43,1243,Boise State,23,UNLV,259,Penalty,"(05:43) JEANTY, Ashton rush to the right for a gain of 5 yards to the NLV10 (BALDWIN, Johnathan;NICHOLS, Marshall), clock 05:38. PENALTY BSU Holding on DOOLEY, Ben enforced 10 yards from the NLV15 to the NLV25 [SG]. NO PLAY (replay the down).",0,0,0,0,-10,1,10,15,-0.338460318,0.338460318,-0.0287122,4.804751708,4.46629139,0.5534028,0.5246906,0,0,Holding,-10,0,1,0,0,0,0,0,0,0,0,1,0,3
546291,401673468,21,37212,1,1,5,17,1217,Boise State,23,UNLV,259,Pass Reception,Maddux Madsen pass complete to Ashton Jeanty for 2 yds to the UNLV 23,1,1,1,0,2,1,20,25,-0.341317275,0.341317275,-0.0132217,4.026415982,3.685098708,0.5246906,0.5114689,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,3
546292,401673468,22,37212,1,1,4,37,1177,Boise State,23,UNLV,259,Rush,Ashton Jeanty run for 1 yd to the UNLV 22,0,0,0,1,1,2,18,23,-0.808105347,0.808105347,-0.03407,3.685098708,2.87699336,0.5114689,0.4773989,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,3
546293,401673468,23,37212,1,1,3,51,1131,Boise State,23,UNLV,259,Passing Touchdown,Maddux Madsen pass complete to Latrell Caples for 22 yds for a TD (Jonah Dalmas KICK),1,1,1,0,22,3,17,22,4.12300664,-4.12300664,,2.87699336,7.0,0.4773989,,0,0,,,0,0,1,0,0,7,1,0,0,0,1,0,3
546294,401673468,23,37212,1,1,3,51,1131,Boise State,23,UNLV,259,Timeout,"Timeout Boise State, clock 03:51",0,0,0,0,0,0,0,65,,,,,,,,0,0,,,0,0,0,0,0,0,0,0,0,1,1,0,3
546295,401673468,24,37213,1,1,3,51,1131,UNLV,259,Boise State,23,Kickoff Return (Offense),"Jonah Dalmas kickoff for 54 yds , DeAngelo Irvin Jr. return for 16 yds to the UNLV 27",0,0,0,0,16,1,10,65,0.186578866,-0.186578866,0.0067966,0.716227926,0.902806792,0.4281607,0.4349573,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,3
